key,text,tag,file,type,protected_text,translated
GR_BeeGenetic.description,A payload of bee genetic material. Can be used at the genomorpher to create a growth cell of a hybrid animal. This tier 1 genome can be used only as a primary genome.\n\n<color=#E5E54C>Gameplay effect:</color> All bee hybrids hover over terrain.\n\n<color=#E5E54C>Extraction:</color> Can be extracted via the genome extractor table from a combination of 10 bees.,description,ThingDef/ThingDef.xml,def,A payload of bee genetic material. Can be used at the genomorpher to create a growth cell of a hybrid animal. This tier 1 genome can be used only as a primary genome.(PH_8)(PH_7)(PH_6)Gameplay effect:(PH_5) All bee hybrids hover over terrain.(PH_4)(PH_3)(PH_2)Extraction:(PH_1) Can be extracted via the genome extractor table from a combination of 10 bees.,"蜜蜂遗传物质的有效负载。可用于基因变形器以创建杂交动物的生长细胞。该第 1 层基因组只能用作主基因组。

<color=#E5E54C>游戏效果：</color>所有蜜蜂杂交体悬停在地形上。

<color=#E5E54C>提取：</color>可以通过基因组提取器表从以下组合中提取10只蜜蜂。"
RB_Bee_Leather.label,bee leather,label,ThingDef/ThingDef.xml,def,bee leather,蜜蜂皮革
RB_Bee_Leather.description,"Hard overlapping scales of insect chitin laid over a thick layer of semi-rigid leather. Quite durable in combat, but provides little protection from weather.",description,ThingDef/ThingDef.xml,def,"Hard overlapping scales of insect chitin laid over a thick layer of semi-rigid leather. Quite durable in combat, but provides little protection from weather.",昆虫甲壳质的坚硬重叠鳞片覆盖在厚厚的半硬质皮革上。在战斗中相当耐用，但几乎无法提供天气保护。
RB_Genewax.label,genewax,label,ThingDef/ThingDef.xml,def,genewax,基因蜡
RB_Genewax.description,"Genewax is extracted from combs of the Genetic family (any Vanilla Genetics Expanded hybrid bees) and is much less resistant than regular beeswax. Its only practical application is that it can be used to create genoframes, instead of corpses.",description,ThingDef/ThingDef.xml,def,"Genewax is extracted from combs of the Genetic family (any Vanilla Genetics Expanded hybrid bees) and is much less resistant than regular beeswax. Its only practical application is that it can be used to create genoframes, instead of corpses.",Genewax 是从 Genetic 家族（任何 Vanilla Genetics Expanded 杂交蜂）的蜂巢中提取的，其抵抗力比普通蜂蜡低得多。它唯一的实际应用是它可以用来创建基因框架，而不是尸体。
RB_Quill.label,quill,label,ThingDef/ThingDef.xml,def,quill,鹅毛笔
RB_BeeBomb.label,bee shell,label,ThingDef/ThingDef.xml,def,bee shell,蜜蜂壳
GR_BeeHybrid_Bearbee.label,bearbee,label,ThingDef/ThingDef.xml,def,bearbee,熊蜂
GR_BeeHybrid_Bearbee.description,"A Bear / Bee hybrid. This huge bee hybrid is fiercely agressive and territorial. It will act as a very powerful attack animal with venomous attacks if properly trained.\n\nUseful abilities: All bee hybrids slowly produce their appropriate honeycombs every few days. They also have a very nasty venomous sting. Finally, they will ignore terrain movement costs, since they hover over the ground, except over water, where their movement is slightly impeded.",description,ThingDef/ThingDef.xml,def,"A Bear / Bee hybrid. This huge bee hybrid is fiercely agressive and territorial. It will act as a very powerful attack animal with venomous attacks if properly trained.(PH_2)(PH_1)Useful abilities: All bee hybrids slowly produce their appropriate honeycombs every few days. They also have a very nasty venomous sting. Finally, they will ignore terrain movement costs, since they hover over the ground, except over water, where their movement is slightly impeded.","熊/蜜蜂的杂交种。这种巨大的蜜蜂杂交体具有强烈的攻击性和领地意识。如果训练得当，它将成为一种非常强大的攻击动物，具有剧毒攻击。

有用的能力：所有杂交蜜蜂每隔几天就会缓慢地产生适当的蜂窝。它们还有非常令人讨厌的毒刺。最后，它们将忽略地形移动成本，因为它们盘旋在地面上，除了水面上，它们的移动会受到轻微阻碍。"
GR_BeeHybrid_Bearbee.tools.1.label,claws,label,ThingDef/ThingDef.xml,def,claws,爪子
GR_BeeHybrid_Bearbee.label,bearbee,label,PawnKindDef/PawnKindDef.xml,def,bearbee,熊蜂
GR_BeeHybrid_Boombee.label,boombee,label,ThingDef/ThingDef.xml,def,boombee,布姆比
GR_BeeHybrid_Boombee.description,"A Boomalope / Bee hybrid. This bee hybrid is covered in chemfuel pustules and it is highly unstable.\n\nUseful abilities: All bee hybrids slowly produce their appropriate honeycombs every few days. The boombee injects chemfuel with its stinger, instead of venom, which is as painful as it sounds. It will also explode in a cloud of bees when it dies, which is incredibly stupid from a scientific standpoint, but it is cool, so meh. Finally, they will ignore terrain movement costs, since they hover over the ground, except over water, where their movement is slightly impeded.",description,ThingDef/ThingDef.xml,def,"A Boomalope / Bee hybrid. This bee hybrid is covered in chemfuel pustules and it is highly unstable.(PH_2)(PH_1)Useful abilities: All bee hybrids slowly produce their appropriate honeycombs every few days. The boombee injects chemfuel with its stinger, instead of venom, which is as painful as it sounds. It will also explode in a cloud of bees when it dies, which is incredibly stupid from a scientific standpoint, but it is cool, so meh. Finally, they will ignore terrain movement costs, since they hover over the ground, except over water, where their movement is slightly impeded.","Boomalope / 蜜蜂杂交种。这种混合蜜蜂身上覆盖着化学燃料脓疱，非常不稳定。

有用的能力：所有混合蜜蜂每隔几天就会缓慢地产生合适的蜂窝。蜂蜂用它的毒刺注入化学燃料，而不是毒液，这听起来很痛苦。当它死时，它也会在蜜蜂云中爆炸，从科学的角度来看，这是非常愚蠢的，但它很酷，所以嗯。最后，它们将忽略地形移动成本，因为它们盘旋在地面上，除了水面上，它们的移动会受到轻微阻碍。"
GR_BeeHybrid_Boombee.tools.1.label,claws,label,ThingDef/ThingDef.xml,def,claws,爪子
GR_BeeHybrid_Boombee.label,boombee,label,PawnKindDef/PawnKindDef.xml,def,boombee,布姆比
GR_BeeHybrid_Catbee.label,catbee,label,ThingDef/ThingDef.xml,def,catbee,猫蜂
GR_BeeHybrid_Catbee.description,"A Cat / Bee hybrid. The agile catbee is an affectionate pet that will also sting your enemies to death.\n\nUseful abilities: All bee hybrids slowly produce their appropriate honeycombs every few days. The catbee has a powerful venomous sting that makes its prey blind for a while. Finally, they will ignore terrain movement costs, since they hover over the ground, except over water, where their movement is slightly impeded.",description,ThingDef/ThingDef.xml,def,"A Cat / Bee hybrid. The agile catbee is an affectionate pet that will also sting your enemies to death.(PH_2)(PH_1)Useful abilities: All bee hybrids slowly produce their appropriate honeycombs every few days. The catbee has a powerful venomous sting that makes its prey blind for a while. Finally, they will ignore terrain movement costs, since they hover over the ground, except over water, where their movement is slightly impeded.","猫/蜂的杂交种。敏捷的猫蜂是一种深情的宠物，它也会蜇死你的敌人。

有用的能力：所有蜜蜂杂交体每隔几天就会缓慢地产生合适的蜂窝。猫蜂具有强大的毒刺，可以使其猎物失明一段时间。最后，它们将忽略地形移动成本，因为它们盘旋在地面上，除了水面上，它们的移动会受到轻微阻碍。"
GR_BeeHybrid_Catbee.tools.1.label,claws,label,ThingDef/ThingDef.xml,def,claws,爪子
GR_BeeHybrid_Catbee.label,catbee,label,PawnKindDef/PawnKindDef.xml,def,catbee,猫蜂
GR_BeeHybrid_Chickenbee.label,chickenbee,label,ThingDef/ThingDef.xml,def,chickenbee,鸡蜂
GR_BeeHybrid_Chickenbee.description,"A Chicken / Bee hybrid. As it is often the case with avian hybrids, they are not very strong on their own, but when used in high enough numbers they can be a real nuisance.\n\nUseful abilities: All bee hybrids slowly produce their appropriate honeycombs every few days. The chickenbee is an excellent egg layer. Finally, they will ignore terrain movement costs, since they hover over the ground, except over water, where their movement is slightly impeded.",description,ThingDef/ThingDef.xml,def,"A Chicken / Bee hybrid. As it is often the case with avian hybrids, they are not very strong on their own, but when used in high enough numbers they can be a real nuisance.(PH_2)(PH_1)Useful abilities: All bee hybrids slowly produce their appropriate honeycombs every few days. The chickenbee is an excellent egg layer. Finally, they will ignore terrain movement costs, since they hover over the ground, except over water, where their movement is slightly impeded.","鸡/蜜蜂杂交种。正如鸟类杂交体的情况一样，它们本身并不是很强，但当使用的数量足够多时，它们可能会造成真正的麻烦。

有用的能力：所有蜜蜂杂交体每隔几天就会缓慢地产生适当的蜂窝。鸡蜂是极好的产蛋动物。最后，它们将忽略地形移动成本，因为它们盘旋在地面上，除了水面上，它们的移动会受到轻微阻碍。"
GR_BeeHybrid_Chickenbee.tools.1.label,claws,label,ThingDef/ThingDef.xml,def,claws,爪子
GR_BeeHybrid_Chickenbee.label,chickenbee,label,PawnKindDef/PawnKindDef.xml,def,chickenbee,鸡蜂
GR_BeeHybrid_Spiderbee.label,spiderbee,label,ThingDef/ThingDef.xml,def,spiderbee,蜘蛛蜂
GR_BeeHybrid_Spiderbee.description,"A Megaspider / Bee hybrid. A powerful, armoured bee hybrid that cannot reproduce on its own. It has a dangerous ranged attack.\n\nUseful abilities: All bee hybrids slowly produce their appropriate honeycombs every few days. They also have a very nasty venomous sting, and a ranged sting attack. Finally, they will ignore terrain movement costs, since they hover over the ground, except over water, where their movement is slightly impeded.",description,ThingDef/ThingDef.xml,def,"A Megaspider / Bee hybrid. A powerful, armoured bee hybrid that cannot reproduce on its own. It has a dangerous ranged attack.(PH_2)(PH_1)Useful abilities: All bee hybrids slowly produce their appropriate honeycombs every few days. They also have a very nasty venomous sting, and a ranged sting attack. Finally, they will ignore terrain movement costs, since they hover over the ground, except over water, where their movement is slightly impeded.","巨蜘蛛/蜜蜂的杂交种。一种强大的装甲蜜蜂杂交种，无法自行繁殖。它具有危险的远程攻击能力。

有用的能力：所有杂交蜜蜂每隔几天就会缓慢地产生合适的蜂窝。它们还具有非常令人讨厌的毒刺和远程刺伤攻击。最后，它们将忽略地形移动成本，因为它们盘旋在地面上，除了水面上，它们的移动会受到轻微阻碍。"
GR_BeeHybrid_Spiderbee.tools.1.label,claws,label,ThingDef/ThingDef.xml,def,claws,爪子
GR_BeeHybrid_Spiderbee.tools.2.label,slicing mandibles,label,ThingDef/ThingDef.xml,def,slicing mandibles,切下颌骨
GR_BeeHybrid_Spiderbee.label,spiderbee,label,PawnKindDef/PawnKindDef.xml,def,spiderbee,蜘蛛蜂
GR_BeeHybrid_Muffalobee.label,muffalobee,label,ThingDef/ThingDef.xml,def,muffalobee,穆法洛比
GR_BeeHybrid_Muffalobee.description,"A Muffalo / Bee hybrid. This docile bee hybrid is a versatile pack beast, since it ignores terrain movement costs. Apart from its honeycombs, it also produces additional small amounts of milk and wool.\n\nUseful abilities: All bee hybrids slowly produce their appropriate honeycombs every few days. They also have a very nasty venomous sting. Finally, they will ignore terrain movement costs, since they hover over the ground, except over water, where their movement is slightly impeded.",description,ThingDef/ThingDef.xml,def,"A Muffalo / Bee hybrid. This docile bee hybrid is a versatile pack beast, since it ignores terrain movement costs. Apart from its honeycombs, it also produces additional small amounts of milk and wool.(PH_2)(PH_1)Useful abilities: All bee hybrids slowly produce their appropriate honeycombs every few days. They also have a very nasty venomous sting. Finally, they will ignore terrain movement costs, since they hover over the ground, except over water, where their movement is slightly impeded.","水牛/蜜蜂杂交品种。这种温顺的蜜蜂杂交体是一种多才多艺的群体野兽，因为它忽略了地形移动成本。除了蜂窝之外，它还产生额外的少量牛奶和羊毛。

有用的能力：所有杂交蜜蜂每隔几天就会缓慢地产生合适的蜂窝。它们还有非常令人讨厌的毒刺。最后，它们将忽略地形移动成本，因为它们盘旋在地面上，除了水面上，它们的移动会受到轻微阻碍。"
GR_BeeHybrid_Muffalobee.tools.1.label,claws,label,ThingDef/ThingDef.xml,def,claws,爪子
GR_BeeHybrid_Muffalobee.label,muffalobee,label,PawnKindDef/PawnKindDef.xml,def,muffalobee,穆法洛比
GR_BeeHybrid_Lizardbee.label,lizardbee,label,ThingDef/ThingDef.xml,def,lizardbee,蜥蜴蜂
GR_BeeHybrid_Lizardbee.description,"A Lizard / Bee hybrid. This bee hybrid is covered in scales, providing it with a thick natural armor.\n\nUseful abilities: All bee hybrids slowly produce their appropriate honeycombs every few days. Lizardbees have a very potent venom. Finally, they will ignore terrain movement costs, since they hover over the ground, except over water, where their movement is slightly impeded.",description,ThingDef/ThingDef.xml,def,"A Lizard / Bee hybrid. This bee hybrid is covered in scales, providing it with a thick natural armor.(PH_2)(PH_1)Useful abilities: All bee hybrids slowly produce their appropriate honeycombs every few days. Lizardbees have a very potent venom. Finally, they will ignore terrain movement costs, since they hover over the ground, except over water, where their movement is slightly impeded.","蜥蜴/蜜蜂的杂交种。这种杂交蜜蜂浑身覆盖着鳞片，为它提供了一层厚厚的天然盔甲。

有用的能力：所有杂交蜜蜂每隔几天就会缓慢地产生合适的蜂窝。蜥蜴蜂有很强的毒液。最后，它们将忽略地形移动成本，因为它们盘旋在地面上，除了水面上，它们的移动会受到轻微阻碍。"
GR_BeeHybrid_Lizardbee.tools.1.label,claws,label,ThingDef/ThingDef.xml,def,claws,爪子
GR_BeeHybrid_Lizardbee.label,lizardbee,label,PawnKindDef/PawnKindDef.xml,def,lizardbee,蜥蜴蜂
GR_BeeHybrid_Mousebee.label,mousebee,label,ThingDef/ThingDef.xml,def,mousebee,老鼠蜂
GR_BeeHybrid_Mousebee.description,"A Mouse / Bee hybrid. These diminutive bee hybrids reproduce really fast.\n\nUseful abilities: All bee hybrids slowly produce their appropriate honeycombs every few days. The mousebee reproduces with blinding speed. Finally, they will ignore terrain movement costs, since they hover over the ground, except over water, where their movement is slightly impeded.",description,ThingDef/ThingDef.xml,def,"A Mouse / Bee hybrid. These diminutive bee hybrids reproduce really fast.(PH_2)(PH_1)Useful abilities: All bee hybrids slowly produce their appropriate honeycombs every few days. The mousebee reproduces with blinding speed. Finally, they will ignore terrain movement costs, since they hover over the ground, except over water, where their movement is slightly impeded.","小鼠/蜜蜂杂交种。这些小型杂交蜜蜂的繁殖速度非常快。

有用的能力：所有杂交蜜蜂每隔几天就会缓慢地产生合适的蜂窝。老鼠蜂以惊人的速度繁殖。最后，它们将忽略地形移动成本，因为它们盘旋在地面上，除了水面上，它们的移动会受到轻微阻碍。"
GR_BeeHybrid_Mousebee.tools.1.label,claws,label,ThingDef/ThingDef.xml,def,claws,爪子
GR_BeeHybrid_Mousebee.label,mousebee,label,PawnKindDef/PawnKindDef.xml,def,mousebee,老鼠蜂
GR_BeeHybrid_Thrumbee.label,thrumbee,label,ThingDef/ThingDef.xml,def,thrumbee,传球者
GR_BeeHybrid_Thrumbee.description,"A Thrumbo / Bee hybrid. This gigantic bee hybrid is very intelligent, and it can easily be the backbone of a colony's defense if trained to do it.\n\nUseful abilities: All bee hybrids slowly produce their appropriate honeycombs every few days. They also have a very nasty venomous sting. Finally, they will ignore terrain movement costs, since they hover over the ground, except over water, where their movement is slightly impeded.",description,ThingDef/ThingDef.xml,def,"A Thrumbo / Bee hybrid. This gigantic bee hybrid is very intelligent, and it can easily be the backbone of a colony's defense if trained to do it.(PH_2)(PH_1)Useful abilities: All bee hybrids slowly produce their appropriate honeycombs every few days. They also have a very nasty venomous sting. Finally, they will ignore terrain movement costs, since they hover over the ground, except over water, where their movement is slightly impeded.","Thrumbo / Bee 混合体。这种巨大的杂交蜜蜂非常聪明，如果经过训练，它很容易成为蜂群防御的支柱。

有用的能力：所有杂交蜜蜂每隔几天就会缓慢地产生合适的蜂窝。它们还有非常令人讨厌的毒刺。最后，它们将忽略地形移动成本，因为它们盘旋在地面上，除了水面上，它们的移动会受到轻微阻碍。"
GR_BeeHybrid_Thrumbee.tools.0.label,horn,label,ThingDef/ThingDef.xml,def,horn,喇叭
GR_BeeHybrid_Thrumbee.tools.2.label,claws,label,ThingDef/ThingDef.xml,def,claws,爪子
GR_BeeHybrid_Thrumbee.label,thrumbee,label,PawnKindDef/PawnKindDef.xml,def,thrumbee,传球者
GR_BeeHybrid_Wolfbee.label,wolfbee,label,ThingDef/ThingDef.xml,def,wolfbee,狼蜂
GR_BeeHybrid_Wolfbee.description,"A Wolf / Bee hybrid. A fearsome flying predator. One of the fastest creatures on the Rim, due to its ability to ignore rugged terrain. Perfect for chasing down intruders.\n\nUseful abilities: All bee hybrids slowly produce their appropriate honeycombs every few days. The wolfbee has a powerful venomous sting that paralyzes its prey. Finally, they will ignore terrain movement costs, since they hover over the ground, except over water, where their movement is slightly impeded.",description,ThingDef/ThingDef.xml,def,"A Wolf / Bee hybrid. A fearsome flying predator. One of the fastest creatures on the Rim, due to its ability to ignore rugged terrain. Perfect for chasing down intruders.(PH_2)(PH_1)Useful abilities: All bee hybrids slowly produce their appropriate honeycombs every few days. The wolfbee has a powerful venomous sting that paralyzes its prey. Finally, they will ignore terrain movement costs, since they hover over the ground, except over water, where their movement is slightly impeded.","狼/蜜蜂的杂交种。可怕的飞行掠食者。环缘上速度最快的生物之一，因为它能够忽略崎岖的地形。非常适合追捕入侵者。

有用的能力：所有杂交蜜蜂每隔几天就会缓慢地产生合适的蜂窝。狼蜂具有强大的毒刺，可以使猎物瘫痪。最后，它们将忽略地形移动成本，因为它们盘旋在地面上，除了水面上，它们的移动会受到轻微阻碍。"
GR_BeeHybrid_Wolfbee.tools.1.label,claws,label,ThingDef/ThingDef.xml,def,claws,爪子
GR_BeeHybrid_Wolfbee.label,wolfbee,label,PawnKindDef/PawnKindDef.xml,def,wolfbee,狼蜂
RB_AteGeneticHoney.stages.0.label,ate genetic honey,label,ThoughtDef/ThoughtDef.xml,def,ate genetic honey,吃了基因蜂蜜
RB_AteGeneticHoney.stages.0.description,That genetic honey has given me a boost of strength. I feel good.,description,ThoughtDef/ThoughtDef.xml,def,That genetic honey has given me a boost of strength. I feel good.,那种基因蜂蜜给了我力量。我感觉很好。
RB_AteGeneticHoneyIngredient.stages.0.label,ate genetic honey,label,ThoughtDef/ThoughtDef.xml,def,ate genetic honey,吃了基因蜂蜜
RB_AteGeneticHoneyIngredient.stages.0.description,The genetic honey that meal was made with has given me a boost of strength. I feel good.,description,ThoughtDef/ThoughtDef.xml,def,The genetic honey that meal was made with has given me a boost of strength. I feel good.,制作膳食的基因蜂蜜给了我力量。我感觉很好。
RB_ToxicSting.label,toxic sting,label,ToolCapacityDef/ToolCapacityDef.xml,def,toxic sting,毒刺
RB_VeryToxicSting.label,very toxic sting,label,ToolCapacityDef/ToolCapacityDef.xml,def,very toxic sting,剧毒的蜇伤
RB_ChemfuelSting.label,chemfuel sting,label,ToolCapacityDef/ToolCapacityDef.xml,def,chemfuel sting,化学燃料刺痛
RB_ParalyzingSting.label,paralyzing sting,label,ToolCapacityDef/ToolCapacityDef.xml,def,paralyzing sting,麻痹蜇伤
RB_BlindingSting.label,blinding sting,label,ToolCapacityDef/ToolCapacityDef.xml,def,blinding sting,致盲刺痛
