key,text,tag,file,type,protected_text
GR_BeeHybrid_Spiderbee.description,"A Megaspider / Bee hybrid. A powerful, armoured bee hybrid that cannot reproduce on its own. It has a dangerous ranged attack.\n\nUseful abilities: All bee hybrids slowly produce their appropriate honeycombs every few days. They also have a very nasty venomous sting, and a ranged sting attack. Finally, they will ignore terrain movement costs, since they hover over the ground, except over water, where their movement is slightly impeded.",description,ThingDef/ThingDef.xml,def,"A Megaspider / Bee hybrid. A powerful, armoured bee hybrid that cannot reproduce on its own. It has a dangerous ranged attack.(PH_2)(PH_1)Useful abilities: All bee hybrids slowly produce their appropriate honeycombs every few days. They also have a very nasty venomous sting, and a ranged sting attack. Finally, they will ignore terrain movement costs, since they hover over the ground, except over water, where their movement is slightly impeded."
GR_BeeHybrid_Spiderbee.tools.1.label,claws,label,ThingDef/ThingDef.xml,def,claws
GR_BeeHybrid_Spiderbee.tools.2.label,slicing mandibles,label,ThingDef/ThingDef.xml,def,slicing mandibles
GR_BeeHybrid_Spiderbee.label,spiderbee,label,PawnKindDef/PawnKindDef.xml,def,spiderbee
GR_BeeHybrid_Muffalobee.label,muffalobee,label,ThingDef/ThingDef.xml,def,muffalobee
GR_BeeHybrid_Muffalobee.description,"A Muffalo / Bee hybrid. This docile bee hybrid is a versatile pack beast, since it ignores terrain movement costs. Apart from its honeycombs, it also produces additional small amounts of milk and wool.\n\nUseful abilities: All bee hybrids slowly produce their appropriate honeycombs every few days. They also have a very nasty venomous sting. Finally, they will ignore terrain movement costs, since they hover over the ground, except over water, where their movement is slightly impeded.",description,ThingDef/ThingDef.xml,def,"A Muffalo / Bee hybrid. This docile bee hybrid is a versatile pack beast, since it ignores terrain movement costs. Apart from its honeycombs, it also produces additional small amounts of milk and wool.(PH_2)(PH_1)Useful abilities: All bee hybrids slowly produce their appropriate honeycombs every few days. They also have a very nasty venomous sting. Finally, they will ignore terrain movement costs, since they hover over the ground, except over water, where their movement is slightly impeded."
GR_BeeHybrid_Muffalobee.tools.1.label,claws,label,ThingDef/ThingDef.xml,def,claws
GR_BeeHybrid_Muffalobee.label,muffalobee,label,PawnKindDef/PawnKindDef.xml,def,muffalobee
GR_BeeHybrid_Lizardbee.label,lizardbee,label,ThingDef/ThingDef.xml,def,lizardbee
GR_BeeHybrid_Lizardbee.description,"A Lizard / Bee hybrid. This bee hybrid is covered in scales, providing it with a thick natural armor.\n\nUseful abilities: All bee hybrids slowly produce their appropriate honeycombs every few days. Lizardbees have a very potent venom. Finally, they will ignore terrain movement costs, since they hover over the ground, except over water, where their movement is slightly impeded.",description,ThingDef/ThingDef.xml,def,"A Lizard / Bee hybrid. This bee hybrid is covered in scales, providing it with a thick natural armor.(PH_2)(PH_1)Useful abilities: All bee hybrids slowly produce their appropriate honeycombs every few days. Lizardbees have a very potent venom. Finally, they will ignore terrain movement costs, since they hover over the ground, except over water, where their movement is slightly impeded."
GR_BeeHybrid_Lizardbee.tools.1.label,claws,label,ThingDef/ThingDef.xml,def,claws
GR_BeeHybrid_Lizardbee.label,lizardbee,label,PawnKindDef/PawnKindDef.xml,def,lizardbee
GR_BeeHybrid_Mousebee.label,mousebee,label,ThingDef/ThingDef.xml,def,mousebee
GR_BeeHybrid_Mousebee.description,"A Mouse / Bee hybrid. These diminutive bee hybrids reproduce really fast.\n\nUseful abilities: All bee hybrids slowly produce their appropriate honeycombs every few days. The mousebee reproduces with blinding speed. Finally, they will ignore terrain movement costs, since they hover over the ground, except over water, where their movement is slightly impeded.",description,ThingDef/ThingDef.xml,def,"A Mouse / Bee hybrid. These diminutive bee hybrids reproduce really fast.(PH_2)(PH_1)Useful abilities: All bee hybrids slowly produce their appropriate honeycombs every few days. The mousebee reproduces with blinding speed. Finally, they will ignore terrain movement costs, since they hover over the ground, except over water, where their movement is slightly impeded."
GR_BeeHybrid_Mousebee.tools.1.label,claws,label,ThingDef/ThingDef.xml,def,claws
GR_BeeHybrid_Mousebee.label,mousebee,label,PawnKindDef/PawnKindDef.xml,def,mousebee
GR_BeeHybrid_Thrumbee.label,thrumbee,label,ThingDef/ThingDef.xml,def,thrumbee
GR_BeeHybrid_Thrumbee.description,"A Thrumbo / Bee hybrid. This gigantic bee hybrid is very intelligent, and it can easily be the backbone of a colony's defense if trained to do it.\n\nUseful abilities: All bee hybrids slowly produce their appropriate honeycombs every few days. They also have a very nasty venomous sting. Finally, they will ignore terrain movement costs, since they hover over the ground, except over water, where their movement is slightly impeded.",description,ThingDef/ThingDef.xml,def,"A Thrumbo / Bee hybrid. This gigantic bee hybrid is very intelligent, and it can easily be the backbone of a colony's defense if trained to do it.(PH_2)(PH_1)Useful abilities: All bee hybrids slowly produce their appropriate honeycombs every few days. They also have a very nasty venomous sting. Finally, they will ignore terrain movement costs, since they hover over the ground, except over water, where their movement is slightly impeded."
GR_BeeHybrid_Thrumbee.tools.0.label,horn,label,ThingDef/ThingDef.xml,def,horn
GR_BeeHybrid_Thrumbee.tools.2.label,claws,label,ThingDef/ThingDef.xml,def,claws
GR_BeeHybrid_Thrumbee.label,thrumbee,label,PawnKindDef/PawnKindDef.xml,def,thrumbee
GR_BeeHybrid_Wolfbee.label,wolfbee,label,ThingDef/ThingDef.xml,def,wolfbee
GR_BeeHybrid_Wolfbee.description,"A Wolf / Bee hybrid. A fearsome flying predator. One of the fastest creatures on the Rim, due to its ability to ignore rugged terrain. Perfect for chasing down intruders.\n\nUseful abilities: All bee hybrids slowly produce their appropriate honeycombs every few days. The wolfbee has a powerful venomous sting that paralyzes its prey. Finally, they will ignore terrain movement costs, since they hover over the ground, except over water, where their movement is slightly impeded.",description,ThingDef/ThingDef.xml,def,"A Wolf / Bee hybrid. A fearsome flying predator. One of the fastest creatures on the Rim, due to its ability to ignore rugged terrain. Perfect for chasing down intruders.(PH_2)(PH_1)Useful abilities: All bee hybrids slowly produce their appropriate honeycombs every few days. The wolfbee has a powerful venomous sting that paralyzes its prey. Finally, they will ignore terrain movement costs, since they hover over the ground, except over water, where their movement is slightly impeded."
GR_BeeHybrid_Wolfbee.tools.1.label,claws,label,ThingDef/ThingDef.xml,def,claws
GR_BeeHybrid_Wolfbee.label,wolfbee,label,PawnKindDef/PawnKindDef.xml,def,wolfbee
RB_AteGeneticHoney.stages.0.label,ate genetic honey,label,ThoughtDef/ThoughtDef.xml,def,ate genetic honey
RB_AteGeneticHoney.stages.0.description,That genetic honey has given me a boost of strength. I feel good.,description,ThoughtDef/ThoughtDef.xml,def,That genetic honey has given me a boost of strength. I feel good.
RB_AteGeneticHoneyIngredient.stages.0.label,ate genetic honey,label,ThoughtDef/ThoughtDef.xml,def,ate genetic honey
RB_AteGeneticHoneyIngredient.stages.0.description,The genetic honey that meal was made with has given me a boost of strength. I feel good.,description,ThoughtDef/ThoughtDef.xml,def,The genetic honey that meal was made with has given me a boost of strength. I feel good.
RB_ToxicSting.label,toxic sting,label,ToolCapacityDef/ToolCapacityDef.xml,def,toxic sting
RB_VeryToxicSting.label,very toxic sting,label,ToolCapacityDef/ToolCapacityDef.xml,def,very toxic sting
RB_ChemfuelSting.label,chemfuel sting,label,ToolCapacityDef/ToolCapacityDef.xml,def,chemfuel sting
RB_ParalyzingSting.label,paralyzing sting,label,ToolCapacityDef/ToolCapacityDef.xml,def,paralyzing sting
RB_BlindingSting.label,blinding sting,label,ToolCapacityDef/ToolCapacityDef.xml,def,blinding sting
