key,text,tag,file,type,protected_text,translated
GR_DinoLeather.description,"Thick leather partially covered in scales and dino-fuzz. Harvested from a dinosaur hybrid, this thick skin insulates and protects very well.",description,ThingDef/ThingDef.xml,def,"Thick leather partially covered in scales and dino-fuzz. Harvested from a dinosaur hybrid, this thick skin insulates and protects very well.",厚厚的皮革部分覆盖着鳞片和恐龙绒毛。这种厚皮取自恐龙杂交种，具有很好的绝缘和保护作用。
GR_Spinobear.label,spinobear,label,ThingDef/ThingDef.xml,def,spinobear,棘熊
GR_Spinobear.description,"This hybrid therapod has bear-like characteristics. There are several theories concerning the use of the Spinosaur's spinal fan-sail, but in the case of the Spinobear it is clear what use it has: kicking your ass.\n\n<color=#E5E54C>Gameplay effect:</color> All bear hybrids have stun attacks. Aside from obviously being a very powerful creature, they produce a weird mixture of wool and scales that can be sheared and used in textile operations. They can also be slaughtered for their pelts. Like all dinosaur hybrids, they are oviparous.",description,ThingDef/ThingDef.xml,def,"This hybrid therapod has bear-like characteristics. There are several theories concerning the use of the Spinosaur's spinal fan-sail, but in the case of the Spinobear it is clear what use it has: kicking your ass.(PH_4)(PH_3)(PH_2)Gameplay effect:(PH_1) All bear hybrids have stun attacks. Aside from obviously being a very powerful creature, they produce a weird mixture of wool and scales that can be sheared and used in textile operations. They can also be slaughtered for their pelts. Like all dinosaur hybrids, they are oviparous.","这种混合兽脚类动物具有类似熊的特征。关于棘龙脊椎扇帆的用途有多种理论，但就棘熊而言，它的用途很明显：踢你的屁股。

<color=#E5E54C>游戏效果：</color>所有混合熊都有眩晕攻击。除了明显是一种非常强大的生物之外，它们还生产出一种奇怪的羊毛和鳞片混合物，可以剪切并用于纺织操作。它们也可以被宰杀以获取毛皮。像所有恐龙杂交种一样，它们是卵生的。"
GR_Spinobear.tools.0.label,left leg,label,ThingDef/ThingDef.xml,def,left leg,左腿
GR_Spinobear.tools.1.label,right leg,label,ThingDef/ThingDef.xml,def,right leg,右腿
GR_Spinobear.tools.2.label,teeth,label,ThingDef/ThingDef.xml,def,teeth,牙齿
GR_Spinobear.label,spinobear,label,PawnKindDef/PawnKindDef.xml,def,spinobear,棘熊
GR_Parasaurolope.label,parasaurolope,label,ThingDef/ThingDef.xml,def,parasaurolope,副蜥蜴
GR_Parasaurolope.description,"This hybrid ornithopod has two cranial crests, which it uses in mating rituals. Their whole body is covered in large sacs of volatile chemicals.\n\n<color=#E5E54C>Gameplay effect:</color> This animal was created with one goal in mind: to produce huge amounts of chemfuel. Their corpses can be directly refined into compressed chemfuel in a biorefinery.",description,ThingDef/ThingDef.xml,def,"This hybrid ornithopod has two cranial crests, which it uses in mating rituals. Their whole body is covered in large sacs of volatile chemicals.(PH_4)(PH_3)(PH_2)Gameplay effect:(PH_1) This animal was created with one goal in mind: to produce huge amounts of chemfuel. Their corpses can be directly refined into compressed chemfuel in a biorefinery.","这种杂交鸟脚类动物有两个颅嵴，用于交配仪式。它们的全身覆盖着大袋的挥发性化学物质。

<color=#E5E54C>游戏效果：</color>创造这种动物的目的只有一个：生产大量化学燃料。他们的尸体可以在生物精炼厂中直接提炼成压缩化学燃料。"
GR_Parasaurolope.tools.0.label,head,label,ThingDef/ThingDef.xml,def,head,头
GR_Parasaurolope.label,parasaurolope,label,PawnKindDef/PawnKindDef.xml,def,parasaurolope,副蜥蜴
GR_Chickennathus.label,chickennathus,label,ThingDef/ThingDef.xml,def,chickennathus,鸡内瑟斯
GR_Chickennathus.description,"It is often said that birds are little more than evolved dinosaurs. Well, this small theropod hybrid is both a dinosaur AND a bird. Take that, science!\n\n<color=#E5E54C>Gameplay effect:</color> Chickennathus are great egg layers.",description,ThingDef/ThingDef.xml,def,"It is often said that birds are little more than evolved dinosaurs. Well, this small theropod hybrid is both a dinosaur AND a bird. Take that, science!(PH_4)(PH_3)(PH_2)Gameplay effect:(PH_1) Chickennathus are great egg layers.","人们常说鸟类只不过是进化而来的恐龙。好吧，这种小型兽脚亚目杂种动物既是恐龙又是鸟类。接受吧，科学！

<color=#E5E54C>游戏效果：</color> Chickennathus 是很棒的蛋鸡。"
GR_Chickennathus.tools.0.label,left claw,label,ThingDef/ThingDef.xml,def,left claw,左爪
GR_Chickennathus.tools.1.label,right claw,label,ThingDef/ThingDef.xml,def,right claw,右爪
GR_Chickennathus.tools.2.label,teeth,label,ThingDef/ThingDef.xml,def,teeth,牙齿
GR_Chickennathus.label,chickennathus,label,PawnKindDef/PawnKindDef.xml,def,chickennathus,鸡内瑟斯
GR_Diplobeetle.label,diplobeetle,label,ThingDef/ThingDef.xml,def,diplobeetle,双叶甲虫
GR_Diplobeetle.description,"This huge sauropod hybrid has notable insectoid traits. It is hard to see how such a creature could have any predators, since it would probably leave its herbivorous diet and just eat them whole.\n\n<color=#E5E54C>Gameplay effect:</color> All insectoid hybrids have good armor and no toxic sensitivity, but they are always sterile and can't reproduce, even if a fertility booster is used to create them. Diplobeetles produce a very nutritive jelly.",description,ThingDef/ThingDef.xml,def,"This huge sauropod hybrid has notable insectoid traits. It is hard to see how such a creature could have any predators, since it would probably leave its herbivorous diet and just eat them whole.(PH_4)(PH_3)(PH_2)Gameplay effect:(PH_1) All insectoid hybrids have good armor and no toxic sensitivity, but they are always sterile and can't reproduce, even if a fertility booster is used to create them. Diplobeetles produce a very nutritive jelly.","这种巨大的蜥脚类恐龙杂交体具有显着的类昆虫特征。很难看出这样的生物怎么会有捕食者，因为它很可能会离开草食性饮食，直接吃掉它们。

<color=#E5E54C>游戏效果：</color>所有类昆虫杂种都拥有良好的装甲并且没有毒性敏感性，但它们总是不育且无法繁殖，即使使用生育增强剂来创造它们也是如此。双叶甲虫产生一种营养丰富的果冻。"
GR_Diplobeetle.tools.0.label,tail,label,ThingDef/ThingDef.xml,def,tail,一个突出的灵活附肢，是身体的一部分，通常从躯干的后部突出。不适用于没有腿的身体。
GR_Diplobeetle.tools.1.label,left leg,label,ThingDef/ThingDef.xml,def,left leg,左腿
GR_Diplobeetle.tools.2.label,right leg,label,ThingDef/ThingDef.xml,def,right leg,右腿
GR_Diplobeetle.label,diplobeetle,label,PawnKindDef/PawnKindDef.xml,def,diplobeetle,双叶甲虫
GR_Triceraffalo.label,triceraffalo,label,ThingDef/ThingDef.xml,def,triceraffalo,三角牛
GR_Triceraffalo.description,"This enormous ceratopsid can be used as an incredibly powerful pack beast. It is also quite capable of defending itself, with its sheer mass and huge horns.\n\n<color=#E5E54C>Gameplay effect:</color> Produces wool, eggs, milk, and acts as a very powerful, though slow, pack beast.",description,ThingDef/ThingDef.xml,def,"This enormous ceratopsid can be used as an incredibly powerful pack beast. It is also quite capable of defending itself, with its sheer mass and huge horns.(PH_4)(PH_3)(PH_2)Gameplay effect:(PH_1) Produces wool, eggs, milk, and acts as a very powerful, though slow, pack beast.","这种巨大的角龙可以用作极其强大的群兽。它也具有很强的自卫能力，其庞大的质量和巨大的角。

<color=#E5E54C>游戏效果：</color>生产羊毛、鸡蛋、牛奶，是一种非常强大但缓慢的驮兽。"
GR_Triceraffalo.tools.0.label,horns,label,ThingDef/ThingDef.xml,def,horns,喇叭
GR_Triceraffalo.tools.1.label,head,label,ThingDef/ThingDef.xml,def,head,头
GR_Triceraffalo.label,triceraffalo,label,PawnKindDef/PawnKindDef.xml,def,triceraffalo,三角牛
GR_Raptortoise.label,raptortoise,label,ThingDef/ThingDef.xml,def,raptortoise,猛禽
GR_Raptortoise.description,"This raptor theropod has strange turtle traits. Why strange? Well, if you picture an armored dinosaur you tend to imagine something like an ankylosaurus, not a raptor with a tortoise shell on its back.\n\n<color=#E5E54C>Gameplay effect:</color> All reptile hybrids have good temperature tolerance ranges and venomous attacks.",description,ThingDef/ThingDef.xml,def,"This raptor theropod has strange turtle traits. Why strange? Well, if you picture an armored dinosaur you tend to imagine something like an ankylosaurus, not a raptor with a tortoise shell on its back.(PH_4)(PH_3)(PH_2)Gameplay effect:(PH_1) All reptile hybrids have good temperature tolerance ranges and venomous attacks.","这种猛禽兽脚亚目恐龙具有奇怪的海龟特征。为什么奇怪？好吧，如果你想象一个装甲恐龙，你会倾向于想象类似甲龙的东西，而不是背上有乌龟壳的猛禽。

<color=#E5E54C>游戏效果：</color>所有爬行动物混合物都有良好的温度耐受范围和有毒攻击。"
GR_Raptortoise.tools.0.label,left claw,label,ThingDef/ThingDef.xml,def,left claw,左爪
GR_Raptortoise.tools.1.label,right claw,label,ThingDef/ThingDef.xml,def,right claw,右爪
GR_Raptortoise.tools.2.label,teeth,label,ThingDef/ThingDef.xml,def,teeth,牙齿
GR_Raptortoise.label,raptortoise,label,PawnKindDef/PawnKindDef.xml,def,raptortoise,猛禽
GR_Stegothrumbo.label,stegothrumbo,label,ThingDef/ThingDef.xml,def,stegothrumbo,剑瑟伦博
GR_Stegothrumbo.description,"A colossal, armored dinosaur-thrumbo hybrid. Probably not as smart as a thrumbo, but it makes up for it by being incredibly tough.\n\n<color=#E5E54C>Gameplay effect:</color> All colossal hybrids have very slow attacks, but hit very hard, and possess natural armor. Greater stamina ability: twice per day, the Stegothrumbo can become almost impervious to damage.",description,ThingDef/ThingDef.xml,def,"A colossal, armored dinosaur-thrumbo hybrid. Probably not as smart as a thrumbo, but it makes up for it by being incredibly tough.(PH_4)(PH_3)(PH_2)Gameplay effect:(PH_1) All colossal hybrids have very slow attacks, but hit very hard, and possess natural armor. Greater stamina ability: twice per day, the Stegothrumbo can become almost impervious to damage.","一种巨大的装甲恐龙与敲击兽的混合体。可能不像敲击手那么聪明，但它的坚韧程度弥补了这一点。

<color=#E5E54C>游戏效果：</color>所有巨型混合体的攻击速度都很慢，但打击非常猛烈，并且拥有天生的护甲。更强的耐力：每天两次，Stegothrumbo 几乎不会受到伤害。"
GR_Stegothrumbo.tools.0.label,tail,label,ThingDef/ThingDef.xml,def,tail,一个突出的灵活附肢，是身体的一部分，通常从躯干的后部突出。不适用于没有腿的身体。
GR_Stegothrumbo.tools.1.label,head,label,ThingDef/ThingDef.xml,def,head,头
GR_Stegothrumbo.label,stegothrumbo,label,PawnKindDef/PawnKindDef.xml,def,stegothrumbo,剑瑟伦博
GR_Velociwolf.label,velociwolf,label,ThingDef/ThingDef.xml,def,velociwolf,速度狼
GR_Velociwolf.description,"This raptor theropod hybrid escaped the shame of having feathers by instead having hair. So, uhm, still ridiculous.\n\n<color=#E5E54C>Gameplay effect:</color> All canine hybrids get the Adrenaline rush ability, which allows them to move at 200% speed for a short time, but be tired and move slower for half a day afterwards.",description,ThingDef/ThingDef.xml,def,"This raptor theropod hybrid escaped the shame of having feathers by instead having hair. So, uhm, still ridiculous.(PH_4)(PH_3)(PH_2)Gameplay effect:(PH_1) All canine hybrids get the Adrenaline rush ability, which allows them to move at 200% speed for a short time, but be tired and move slower for half a day afterwards.","这种猛禽兽脚亚目混血儿通过长毛发而摆脱了拥有羽毛的耻辱。所以，呃，还是很可笑。

<color=#E5E54C>游戏效果：</color>所有犬类混种都获得肾上腺素冲刺能力，这使得它们可以在短时间内以200%的速度移动，但之后半天会感到疲倦并移动缓慢。"
GR_Velociwolf.tools.0.label,left claw,label,ThingDef/ThingDef.xml,def,left claw,左爪
GR_Velociwolf.tools.1.label,right claw,label,ThingDef/ThingDef.xml,def,right claw,右爪
GR_Velociwolf.tools.2.label,teeth,label,ThingDef/ThingDef.xml,def,teeth,牙齿
GR_Velociwolf.label,velociwolf,label,PawnKindDef/PawnKindDef.xml,def,velociwolf,速度狼
