key,text,tag,file,type,protected_text
GR_Triceraffalo.description,"This enormous ceratopsid can be used as an incredibly powerful pack beast. It is also quite capable of defending itself, with its sheer mass and huge horns.\n\n<color=#E5E54C>Gameplay effect:</color> Produces wool, eggs, milk, and acts as a very powerful, though slow, pack beast.",description,ThingDef/ThingDef.xml,def,"This enormous ceratopsid can be used as an incredibly powerful pack beast. It is also quite capable of defending itself, with its sheer mass and huge horns.(PH_4)(PH_3)(PH_2)Gameplay effect:(PH_1) Produces wool, eggs, milk, and acts as a very powerful, though slow, pack beast."
GR_Triceraffalo.tools.0.label,horns,label,ThingDef/ThingDef.xml,def,horns
GR_Triceraffalo.tools.1.label,head,label,ThingDef/ThingDef.xml,def,head
GR_Triceraffalo.label,triceraffalo,label,PawnKindDef/PawnKindDef.xml,def,triceraffalo
GR_Raptortoise.label,raptortoise,label,ThingDef/ThingDef.xml,def,raptortoise
GR_Raptortoise.description,"This raptor theropod has strange turtle traits. Why strange? Well, if you picture an armored dinosaur you tend to imagine something like an ankylosaurus, not a raptor with a tortoise shell on its back.\n\n<color=#E5E54C>Gameplay effect:</color> All reptile hybrids have good temperature tolerance ranges and venomous attacks.",description,ThingDef/ThingDef.xml,def,"This raptor theropod has strange turtle traits. Why strange? Well, if you picture an armored dinosaur you tend to imagine something like an ankylosaurus, not a raptor with a tortoise shell on its back.(PH_4)(PH_3)(PH_2)Gameplay effect:(PH_1) All reptile hybrids have good temperature tolerance ranges and venomous attacks."
GR_Raptortoise.tools.0.label,left claw,label,ThingDef/ThingDef.xml,def,left claw
GR_Raptortoise.tools.1.label,right claw,label,ThingDef/ThingDef.xml,def,right claw
GR_Raptortoise.tools.2.label,teeth,label,ThingDef/ThingDef.xml,def,teeth
GR_Raptortoise.label,raptortoise,label,PawnKindDef/PawnKindDef.xml,def,raptortoise
GR_Stegothrumbo.label,stegothrumbo,label,ThingDef/ThingDef.xml,def,stegothrumbo
GR_Stegothrumbo.description,"A colossal, armored dinosaur-thrumbo hybrid. Probably not as smart as a thrumbo, but it makes up for it by being incredibly tough.\n\n<color=#E5E54C>Gameplay effect:</color> All colossal hybrids have very slow attacks, but hit very hard, and possess natural armor. Greater stamina ability: twice per day, the Stegothrumbo can become almost impervious to damage.",description,ThingDef/ThingDef.xml,def,"A colossal, armored dinosaur-thrumbo hybrid. Probably not as smart as a thrumbo, but it makes up for it by being incredibly tough.(PH_4)(PH_3)(PH_2)Gameplay effect:(PH_1) All colossal hybrids have very slow attacks, but hit very hard, and possess natural armor. Greater stamina ability: twice per day, the Stegothrumbo can become almost impervious to damage."
GR_Stegothrumbo.tools.0.label,tail,label,ThingDef/ThingDef.xml,def,tail
GR_Stegothrumbo.tools.1.label,head,label,ThingDef/ThingDef.xml,def,head
GR_Stegothrumbo.label,stegothrumbo,label,PawnKindDef/PawnKindDef.xml,def,stegothrumbo
GR_Velociwolf.label,velociwolf,label,ThingDef/ThingDef.xml,def,velociwolf
GR_Velociwolf.description,"This raptor theropod hybrid escaped the shame of having feathers by instead having hair. So, uhm, still ridiculous.\n\n<color=#E5E54C>Gameplay effect:</color> All canine hybrids get the Adrenaline rush ability, which allows them to move at 200% speed for a short time, but be tired and move slower for half a day afterwards.",description,ThingDef/ThingDef.xml,def,"This raptor theropod hybrid escaped the shame of having feathers by instead having hair. So, uhm, still ridiculous.(PH_4)(PH_3)(PH_2)Gameplay effect:(PH_1) All canine hybrids get the Adrenaline rush ability, which allows them to move at 200% speed for a short time, but be tired and move slower for half a day afterwards."
GR_Velociwolf.tools.0.label,left claw,label,ThingDef/ThingDef.xml,def,left claw
GR_Velociwolf.tools.1.label,right claw,label,ThingDef/ThingDef.xml,def,right claw
GR_Velociwolf.tools.2.label,teeth,label,ThingDef/ThingDef.xml,def,teeth
GR_Velociwolf.label,velociwolf,label,PawnKindDef/PawnKindDef.xml,def,velociwolf
